2.009000001449E12,"P",1,900,-9,23,1085467,29,43,1,,,1,2,2,2,1,2,,,1,,2,2,,,2,2,1,1,2,2,2,0,,,,2,2,2,2,1,2,1996,-9,3,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,16,0,2,7800,0,640,10,1,6,2,,,1,924,-9,999,-9,,1,,,6,,,1,1,8660,,,,,900,-9,23,-9,3,"7211",1,,0,4230,,,4,640,8440,23,-9,75,,,,,2,1,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,"372012","","",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,9,29,34,31,26,10,26,30,42,43,9,9,43,27,9,46,49,29,24,33,53,28,29,27,26,47,33,29,9,8,42,45,7,27,48,7,9,28,30,32,52,29,26,30,31,40,25,33,9,9,45,50,9,33,48,10,9,24,25,26,8,31,32,31,29,9,29,30,41,48,9,9,49,25,8,45,42,34,26,27
2.009000002004E12,"P",1,800,-9,23,1085467,9,48,1,,,7,2,2,2,2,2,,,2,,2,2,,,2,1,2,2,2,2,2,0,,,11,2,1,2,2,1,2,1978,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,16,0,2,0,0,30000,60,1,1,1,,,2,22,-9,88,-9,,2,,,1,,,1,1,8670,,,,,,,,,1,"721M",1,,0,5000,,,4,30000,30000,23,-9,416,800,-9,23,-9,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,"431011","","",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,9,3,10,14,10,17,3,10,17,17,9,9,10,10,9,2,9,15,3,3,10,3,10,15,11,16,4,10,18,19,7,10,9,10,8,2,9,15,3,3,10,3,10,12,9,15,3,9,16,15,9,11,9,9,10,4,12,13,3,4,10,2,10,16,9,16,3,9,18,22,10,11,11,12,9,3,9,14,2
2.009000002265E12,"P",1,200,-9,23,1085467,15,45,3,,,7,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,1800,3,,10,2,1,2,2,1,2,1990,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,4500,1,0,0,52000,44,1,1,1,1964,-9,1,190,-9,999,-9,3,2,,,1,5599,,1,1,7390,105,66,,,,,,,1,"5416",1,,0,710,,,,56500,58300,233,-9,330,1300,-9,26,-9,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1,2,,,"131111","","",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,4,25,18,16,5,26,16,16,21,13,15,20,14,16,16,29,4,4,16,28,21,4,15,13,23,4,16,16,5,13,15,4,17,17,15,4,23,22,17,24,21,4,17,14,26,5,16,14,4,14,19,4,17,16,14,5,25,25,12,4,4,27,15,13,4,21,15,14,26,18,15,24,15,17,14,20,5,4,14
2.009000002739E12,"P",1,200,-9,23,1085467,18,68,1,,,,2,2,2,2,2,2,1,2,,,2,,,2,1,1,2,2,1,2,0,,,,2,1,2,2,1,2,1965,-9,1,2,0,0,0,0,1,0,0,0,0,2,5,2,2,3,1200,0,0,0,1,,18,0,1,0,26000,0,,3,,2,,,2,50,-9,26,-9,,2,,,6,,,1,1,,,,,,,,,,1,,1,,0,,,,,0,27200,33,-9,472,,,,,1,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,,,,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,16,35,31,22,20,32,21,18,35,38,36,35,17,28,16,26,21,18,17,4,16,5,6,17,16,5,17,20,6,5,5,5,18,5,16,5,16,17,18,4,17,5,5,18,19,6,21,18,5,5,5,5,19,5,17,5,17,19,20,31,18,27,29,17,18,32,20,19,32,32,34,29,17,33,18,28,17,16,17,40
2.009000003028E12,"P",1,800,-9,23,1085467,13,46,1,,,,2,2,2,2,1,,,2,,,2,,,2,2,2,2,2,2,2,0,,,,2,3,2,2,1,2,1984,-9,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,6000,1,,16,0,1,0,11900,0,,3,,2,,,2,89,-9,24,-9,,1,,,6,,,2,1,,,,,,,,,,4,,1,,0,,,,,0,17900,23,-9,163,,,,,2,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,4,10,21,11,4,4,15,10,4,19,12,20,23,12,25,3,11,14,11,12,21,12,4,12,19,17,13,12,19,4,11,4,5,14,4,21,10,12,11,14,25,15,3,14,21,20,10,12,21,4,9,4,4,11,4,22,13,13,11,14,3,12,21,11,4,4,13,15,3,16,14,20,20,13,16,4,11,14,12
2.009000003199E12,"P",1,900,-9,23,1085467,20,66,1,,,2,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,2,1,1,2,3,2,2,3,2,1988,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,1,0,0,310000,60,1,1,1,,,1,22,-9,999,-9,,2,1,,1,3609,,1,1,8090,88,49,,,,,,,4,"6214",1,,0,3060,,,,310000,310000,48,-9,501,900,-9,23,-9,1,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1,2,,,"291060","","",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,22,18,6,30,21,23,5,21,6,6,36,36,24,19,21,22,6,37,5,21,20,21,38,6,17,22,31,21,37,40,5,6,22,20,25,20,31,6,6,19,20,22,38,6,21,20,35,20,38,29,5,7,21,20,17,18,32,5,35,20,21,20,6,42,21,25,6,17,6,6,36,32,19,21,26,21,7,32,31
2.009000003279E12,"P",1,100,-9,23,1085467,20,66,1,,,,2,2,2,2,1,,2,2,,,2,,,2,2,1,2,2,2,2,0,,,,2,3,2,2,1,2,1967,-9,1,2,0,0,0,1,0,0,0,0,0,2,5,2,2,3,0,0,0,0,1,,17,0,1,0,18300,0,,3,,2,,,1,924,-9,999,-9,,1,,,6,,,1,1,,,,,,,,,,4,,1,,0,,,,,0,18300,23,-9,178,,,,,2,1,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,21,21,20,19,19,35,35,33,21,6,22,31,19,22,35,19,5,5,7,5,20,18,16,23,20,32,28,34,19,5,18,34,18,17,39,17,5,7,5,5,19,20,20,18,19,31,37,31,19,6,22,30,22,20,30,20,5,5,6,6,20,22,18,20,21,32,43,32,18,6,18,32,20,21,31,19,5,6,7
2.009000003659E12,"P",1,800,-9,23,1085467,11,84,1,,,,2,1,2,1,1,,,2,,,2,,,1,1,1,2,2,2,2,0,,,,2,1,2,2,1,2,1957,-9,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,16,0,2,0,4200,0,,3,,2,,,1,50,-9,999,-9,,1,,,6,,,1,1,,,,,,,,,,1,,1,,0,,,,4,0,4200,25,-9,179,,,,,1,1,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,10,12,22,3,18,21,11,10,4,3,20,11,13,10,15,13,11,15,4,3,10,11,23,3,21,15,12,12,3,4,20,11,12,13,24,10,12,9,4,3,11,13,18,3,17,18,12,11,4,4,16,12,11,11,18,16,12,11,3,3,10,15,20,3,18,13,11,11,4,4,16,10,11,13,27,14,11,10,2,4
2.009000004367E12,"P",1,1000,-9,23,1085467,20,53,1,,,4,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,5,1,1,2,1,2,2,1,2,1978,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,16,0,1,0,0,48000,40,1,1,1,,,1,924,-9,999,-9,,2,1,,1,,,1,1,770,65,25,,,,,,,1,"23",1,,0,6200,,,,48000,48000,23,-9,289,1000,-9,23,-9,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,"471011","","",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,19,21,19,29,6,19,19,36,20,28,28,6,6,23,25,19,22,39,7,6,21,21,19,30,6,24,25,34,21,38,33,6,6,25,24,22,21,34,33,36,19,22,20,6,32,19,23,6,23,6,6,37,35,20,20,20,19,7,33,38,21,25,24,6,38,17,17,8,20,6,8,34,33,21,18,22,22,5,8
2.009000004371E12,"P",1,800,-9,23,1085467,23,94,1,,,,1,1,1,1,2,,,1,1,,2,,,2,1,1,2,2,2,2,30200,,,,1,2,2,2,1,2,1937,-9,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,5400,1,,16,0,2,0,14600,0,,3,,2,,,1,935,-9,999,-9,,1,,,6,,,1,1,,,,620,-9,,,,,3,,1,,0,,,,4,0,50200,23,-9,438,,,,,1,1,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,48,38,7,8,28,8,18,22,35,26,35,20,31,21,23,6,26,25,48,28,18,21,24,27,39,21,6,35,21,54,23,7,20,8,37,22,7,9,6,31,25,21,25,24,9,24,35,6,22,8,30,34,18,35,8,31,35,41,24,40,9,6,40,40,24,35,16,23,7,26,7,19,6,31,28,40,23,18,33
2.009000004401E12,"P",1,500,-9,23,1085467,5,66,1,,,,2,1,2,1,1,,,1,,,2,,,1,2,1,2,2,2,2,20,,,,2,2,2,2,2,2,1980,-9,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,6300,1,,18,0,2,0,3500,0,,3,,2,,,2,22,-9,87,-9,,1,,,6,,,1,1,,,,,,,,,,3,,1,,0,,,,4,0,9820,23,-9,168,,,,,1,1,4,9,67,-9,65,-9,1,0,0,0,2,0,1,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,7,6,2,3,2,9,10,4,7,7,2,4,7,5,5,7,3,4,2,2,7,8,2,7,2,10,8,6,7,9,2,7,5,4,4,7,2,2,12,3,7,7,1,6,3,5,7,6,3,6,2,3,7,6,14,9,2,5,6,2,3,5,3,7,3,7,7,5,3,2,3,8,7,8,5,8,2,6,4
2.009000004582E12,"P",1,400,-9,23,1085467,93,32,1,,,3,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,200,15,1,1,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,34000,40,1,1,1,,,1,22,-9,999,-9,,2,1,,1,2311,,1,1,7860,82,40,,,,,,,6,"6111",1,,0,2310,,,4,34000,34200,23,-9,305,400,-9,23,-9,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2,1,,,"252020","","",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,112,96,91,95,119,114,35,86,165,115,113,107,113,38,98,38,48,108,35,88,27,92,119,74,27,96,138,78,33,36,87,108,44,164,106,127,95,93,141,108,31,98,107,78,35,111,137,100,25,41,73,90,34,127,74,179,121,92,183,91,114,87,91,99,169,83,44,128,99,121,72,86,124,25,98,33,44,133,53,90
2.009000005399E12,"P",1,800,-9,23,1085467,7,59,1,,,6,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,30,1,1,2,1,2,2,1,2,1979,-9,1,4,,,,,,,,,,2,5,2,2,2,0,0,0,0,1,,20,30000,1,0,0,0,58,1,1,1,,,1,11,-9,999,-9,,2,1,,1,,,1,1,3895,100,55,,,,,,,1,"337",1,,0,8500,,,,30000,30000,25,-9,501,800,-9,23,-9,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,"517011","","",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,12,2,7,2,6,7,2,5,3,13,12,7,6,7,2,7,10,6,5,2,2,12,7,13,7,6,11,5,12,2,2,7,8,6,12,8,1,7,9,9,10,2,8,2,5,7,2,7,2,13,14,7,6,7,2,6,12,6,8,1,2,8,8,12,6,7,13,7,8,2,2,7,6,6,12,5,2,6,6
2.009000005619E12,"P",1,800,-9,23,1085467,6,44,1,,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,20,1,1,2,1,2,2,1,2,1984,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,13000,1,0,0,28000,40,1,4,1,,,2,935,-9,920,-9,,2,1,,1,,,1,1,270,83,40,,,,,,,1,"1133",1,,0,6130,,,,41000,41000,23,-9,405,600,-9,23,-9,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,"454020","","",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,8,10,2,13,13,7,7,2,2,11,7,6,7,12,6,6,6,2,11,8,7,2,12,1,2,7,8,12,12,2,7,7,7,1,6,6,5,10,11,6,7,2,11,2,2,5,6,11,11,2,6,6,7,1,7,8,7,12,2,7,6,10,1,13,11,7,6,2,3,14,7,8,7,12,6,6,6,3,2
